# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-06-26 19:31:26 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11452500 CACHE C A YOLO CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11452500
#            TS   parameter     Description
#         15900       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	15900_00060	15900_00060_cd
USGS	11452500	2018-09-20 21:00	PDT	6.24	A
USGS	11452500	2018-09-20 21:15	PDT	6.24	A
USGS	11452500	2018-09-20 21:30	PDT	6.24	A
USGS	11452500	2018-09-20 21:45	PDT	5.93	A
USGS	11452500	2018-09-20 22:00	PDT	5.93	A
USGS	11452500	2018-09-20 22:15	PDT	5.93	A
USGS	11452500	2018-09-20 22:30	PDT	5.93	A
USGS	11452500	2018-09-20 22:45	PDT	5.63	A
USGS	11452500	2018-09-20 23:00	PDT	5.63	A
USGS	11452500	2018-09-20 23:15	PDT	5.63	A
USGS	11452500	2018-09-20 23:30	PDT	5.34	A
USGS	11452500	2018-09-20 23:45	PDT	5.34	A
USGS	11452500	2018-09-21 00:00	PDT	5.06	A
USGS	11452500	2018-09-21 00:15	PDT	5.06	A
USGS	11452500	2018-09-21 00:30	PDT	4.78	A
USGS	11452500	2018-09-21 00:45	PDT	5.06	A
USGS	11452500	2018-09-21 01:00	PDT	4.78	A
USGS	11452500	2018-09-21 01:15	PDT	4.26	A
USGS	11452500	2018-09-21 01:30	PDT	4.78	A
USGS	11452500	2018-09-21 01:45	PDT	4.52	A
USGS	11452500	2018-09-21 02:00	PDT	4.52	A
USGS	11452500	2018-09-21 02:15	PDT	4.26	A
USGS	11452500	2018-09-21 02:30	PDT	4.01	A
USGS	11452500	2018-09-21 02:45	PDT	3.54	A
USGS	11452500	2018-09-21 03:00	PDT	3.54	A
USGS	11452500	2018-09-21 03:15	PDT	3.10	A
USGS	11452500	2018-09-21 03:30	PDT	2.89	A
USGS	11452500	2018-09-21 03:45	PDT	2.69	A
USGS	11452500	2018-09-21 04:00	PDT	2.50	A
USGS	11452500	2018-09-21 04:15	PDT	2.50	A
USGS	11452500	2018-09-21 04:30	PDT	2.50	A
USGS	11452500	2018-09-21 04:45	PDT	2.50	A
USGS	11452500	2018-09-21 05:00	PDT	1.97	A
USGS	11452500	2018-09-21 05:15	PDT	1.97	A
USGS	11452500	2018-09-21 05:30	PDT	1.81	A
USGS	11452500	2018-09-21 05:45	PDT	1.81	A
USGS	11452500	2018-09-21 06:00	PDT	1.51	A
USGS	11452500	2018-09-21 06:15	PDT	1.51	A
USGS	11452500	2018-09-21 06:30	PDT	1.37	A
USGS	11452500	2018-09-21 06:45	PDT	1.23	A
USGS	11452500	2018-09-21 07:00	PDT	1.37	A
USGS	11452500	2018-09-21 07:15	PDT	2.13	A
USGS	11452500	2018-09-21 07:30	PDT	3.31	A
USGS	11452500	2018-09-21 07:45	PDT	4.25	A
USGS	11452500	2018-09-21 08:00	PDT	4.77	A
USGS	11452500	2018-09-21 08:15	PDT	4.77	A
USGS	11452500	2018-09-21 08:30	PDT	4.77	A
USGS	11452500	2018-09-21 08:45	PDT	5.05	A
USGS	11452500	2018-09-21 09:00	PDT	4.77	A
USGS	11452500	2018-09-21 09:15	PDT	5.05	A
USGS	11452500	2018-09-21 09:30	PDT	5.04	A
USGS	11452500	2018-09-21 09:45	PDT	4.77	A
USGS	11452500	2018-09-21 10:00	PDT	4.77	A
USGS	11452500	2018-09-21 10:15	PDT	4.51	A
USGS	11452500	2018-09-21 10:30	PDT	4.51	A
USGS	11452500	2018-09-21 10:45	PDT	4.51	A
USGS	11452500	2018-09-21 11:00	PDT	4.51	A
USGS	11452500	2018-09-21 11:15	PDT	4.51	A
USGS	11452500	2018-09-21 11:30	PDT	4.25	A
USGS	11452500	2018-09-21 11:45	PDT	4.25	A
USGS	11452500	2018-09-21 12:00	PDT	4.25	A
USGS	11452500	2018-09-21 12:15	PDT	4.00	A
USGS	11452500	2018-09-21 12:30	PDT	4.00	A
USGS	11452500	2018-09-21 12:45	PDT	4.00	A
USGS	11452500	2018-09-21 13:00	PDT	3.76	A
USGS	11452500	2018-09-21 13:15	PDT	4.00	A
USGS	11452500	2018-09-21 13:30	PDT	4.00	A
USGS	11452500	2018-09-21 13:45	PDT	3.76	A
USGS	11452500	2018-09-21 14:00	PDT	4.00	A
USGS	11452500	2018-09-21 14:15	PDT	4.25	A
USGS	11452500	2018-09-21 14:30	PDT	3.76	A
USGS	11452500	2018-09-21 14:45	PDT	4.00	A
USGS	11452500	2018-09-21 15:00	PDT	3.76	A
USGS	11452500	2018-09-21 15:15	PDT	3.76	A
USGS	11452500	2018-09-21 15:30	PDT	3.76	A
USGS	11452500	2018-09-21 15:45	PDT	3.52	A
USGS	11452500	2018-09-21 16:00	PDT	3.30	A
USGS	11452500	2018-09-21 16:15	PDT	3.30	A
USGS	11452500	2018-09-21 16:30	PDT	3.09	A
USGS	11452500	2018-09-21 16:45	PDT	3.08	A
USGS	11452500	2018-09-21 17:00	PDT	2.68	A
USGS	11452500	2018-09-21 17:15	PDT	2.68	A
USGS	11452500	2018-09-21 17:30	PDT	2.30	A
USGS	11452500	2018-09-21 17:45	PDT	2.30	A
USGS	11452500	2018-09-21 18:00	PDT	2.13	A
USGS	11452500	2018-09-21 18:15	PDT	1.96	A
USGS	11452500	2018-09-21 18:30	PDT	1.80	A
USGS	11452500	2018-09-21 18:45	PDT	1.64	A
USGS	11452500	2018-09-21 19:00	PDT	1.64	A
USGS	11452500	2018-09-21 19:15	PDT	1.96	A
USGS	11452500	2018-09-21 19:30	PDT	2.68	A
USGS	11452500	2018-09-21 19:45	PDT	3.52	A
USGS	11452500	2018-09-21 20:00	PDT	3.99	A
USGS	11452500	2018-09-21 20:15	PDT	4.24	A
USGS	11452500	2018-09-21 20:30	PDT	4.24	A
USGS	11452500	2018-09-21 20:45	PDT	4.24	A
USGS	11452500	2018-09-21 21:00	PDT	4.24	A
USGS	11452500	2018-09-21 21:15	PDT	3.99	A
USGS	11452500	2018-09-21 21:30	PDT	3.75	A
USGS	11452500	2018-09-21 21:45	PDT	3.52	A
USGS	11452500	2018-09-21 22:00	PDT	3.52	A
USGS	11452500	2018-09-21 22:15	PDT	3.29	A
USGS	11452500	2018-09-21 22:30	PDT	3.29	A
USGS	11452500	2018-09-21 22:45	PDT	2.87	A
USGS	11452500	2018-09-21 23:00	PDT	2.67	A
USGS	11452500	2018-09-21 23:15	PDT	2.30	A
USGS	11452500	2018-09-21 23:30	PDT	2.12	A
USGS	11452500	2018-09-21 23:45	PDT	1.95	A
USGS	11452500	2018-09-22 00:00	PDT	1.95	A
USGS	11452500	2018-09-22 00:15	PDT	1.64	A
USGS	11452500	2018-09-22 00:30	PDT	1.64	A
USGS	11452500	2018-09-22 00:45	PDT	1.49	A
USGS	11452500	2018-09-22 01:00	PDT	1.49	A
USGS	11452500	2018-09-22 01:15	PDT	1.35	A
USGS	11452500	2018-09-22 01:30	PDT	1.22	A
USGS	11452500	2018-09-22 01:45	PDT	1.10	A
USGS	11452500	2018-09-22 02:00	PDT	1.10	A
USGS	11452500	2018-09-22 02:15	PDT	0.98	A
USGS	11452500	2018-09-22 02:30	PDT	0.77	A
USGS	11452500	2018-09-22 02:45	PDT	0.68	A
USGS	11452500	2018-09-22 03:00	PDT	0.68	A
USGS	11452500	2018-09-22 03:15	PDT	0.59	A
USGS	11452500	2018-09-22 03:30	PDT	0.50	A
USGS	11452500	2018-09-22 03:45	PDT	0.43	A
USGS	11452500	2018-09-22 04:00	PDT	0.36	A
USGS	11452500	2018-09-22 04:15	PDT	0.30	A
USGS	11452500	2018-09-22 04:30	PDT	0.24	A
USGS	11452500	2018-09-22 04:45	PDT	0.19	A
USGS	11452500	2018-09-22 05:00	PDT	0.15	A
USGS	11452500	2018-09-22 05:15	PDT	0.11	A
USGS	11452500	2018-09-22 05:30	PDT	0.06	A
USGS	11452500	2018-09-22 05:45	PDT	0.03	A
USGS	11452500	2018-09-22 06:00	PDT	0.02	A
USGS	11452500	2018-09-22 06:15	PDT	0.01	A
USGS	11452500	2018-09-22 06:30	PDT	0.00	A
USGS	11452500	2018-09-22 06:45	PDT	0.00	A
USGS	11452500	2018-09-22 07:00	PDT	0.00	A
USGS	11452500	2018-09-22 07:15	PDT	0.00	A
USGS	11452500	2018-09-22 07:30	PDT	0.00	A
USGS	11452500	2018-09-22 07:45	PDT	0.00	A
USGS	11452500	2018-09-22 08:00	PDT	0.00	A
USGS	11452500	2018-09-22 08:15	PDT	0.00	A
USGS	11452500	2018-09-22 08:30	PDT	0.00	A
USGS	11452500	2018-09-22 08:45	PDT	0.00	A
USGS	11452500	2018-09-22 09:00	PDT	0.00	A
USGS	11452500	2018-09-22 09:15	PDT	0.00	A
USGS	11452500	2018-09-22 09:30	PDT	0.00	A
USGS	11452500	2018-09-22 09:45	PDT	0.00	A
USGS	11452500	2018-09-22 10:00	PDT	0.00	A
USGS	11452500	2018-09-22 10:15	PDT	0.00	A
USGS	11452500	2018-09-22 10:30	PDT	0.00	A
USGS	11452500	2018-09-22 10:45	PDT	0.00	A
USGS	11452500	2018-09-22 11:00	PDT	0.00	A
USGS	11452500	2018-09-22 11:15	PDT	0.00	A
USGS	11452500	2018-09-22 11:30	PDT	0.00	A
USGS	11452500	2018-09-22 11:45	PDT	0.00	A
USGS	11452500	2018-09-22 12:00	PDT	0.00	A
USGS	11452500	2018-09-22 12:15	PDT	0.00	A
USGS	11452500	2018-09-22 12:30	PDT	0.00	A
USGS	11452500	2018-09-22 12:45	PDT	0.00	A
USGS	11452500	2018-09-22 13:00	PDT	0.00	A
USGS	11452500	2018-09-22 13:15	PDT	0.00	A
USGS	11452500	2018-09-22 13:30	PDT	0.00	A
USGS	11452500	2018-09-22 13:45	PDT	0.00	A
USGS	11452500	2018-09-22 14:00	PDT	0.00	A
USGS	11452500	2018-09-22 14:15	PDT	0.00	A
USGS	11452500	2018-09-22 14:30	PDT	0.00	A
USGS	11452500	2018-09-22 14:45	PDT	0.00	A
USGS	11452500	2018-09-22 15:00	PDT	0.00	A
USGS	11452500	2018-09-22 15:15	PDT	0.00	A
USGS	11452500	2018-09-22 15:30	PDT	0.00	A
USGS	11452500	2018-09-22 15:45	PDT	0.00	A
USGS	11452500	2018-09-22 16:00	PDT	0.00	A
USGS	11452500	2018-09-22 16:15	PDT	0.00	A
USGS	11452500	2018-09-22 16:30	PDT	0.00	A
USGS	11452500	2018-09-22 16:45	PDT	0.00	A
USGS	11452500	2018-09-22 17:00	PDT	0.00	A
USGS	11452500	2018-09-22 17:15	PDT	0.00	A
USGS	11452500	2018-09-22 17:30	PDT	0.00	A
USGS	11452500	2018-09-22 17:45	PDT	0.00	A
USGS	11452500	2018-09-22 18:00	PDT	0.00	A
USGS	11452500	2018-09-22 18:15	PDT	0.00	A
USGS	11452500	2018-09-22 18:30	PDT	0.29	A
USGS	11452500	2018-09-22 18:45	PDT	3.06	A
USGS	11452500	2018-09-22 19:00	PDT	5.00	A
USGS	11452500	2018-09-22 19:15	PDT	5.56	A
USGS	11452500	2018-09-22 19:30	PDT	5.86	A
USGS	11452500	2018-09-22 19:45	PDT	6.16	A
USGS	11452500	2018-09-22 20:00	PDT	6.48	A
USGS	11452500	2018-09-22 20:15	PDT	6.48	A
USGS	11452500	2018-09-22 20:30	PDT	6.48	A
USGS	11452500	2018-09-22 20:45	PDT	6.48	A
USGS	11452500	2018-09-22 21:00	PDT	6.48	A
USGS	11452500	2018-09-22 21:15	PDT	6.47	A
USGS	11452500	2018-09-22 21:30	PDT	6.16	A
USGS	11452500	2018-09-22 21:45	PDT	6.80	A
USGS	11452500	2018-09-22 22:00	PDT	6.16	A
USGS	11452500	2018-09-22 22:15	PDT	5.56	A
USGS	11452500	2018-09-22 22:30	PDT	5.27	A
USGS	11452500	2018-09-22 22:45	PDT	5.27	A
USGS	11452500	2018-09-22 23:00	PDT	5.27	A
USGS	11452500	2018-09-22 23:15	PDT	4.99	A
USGS	11452500	2018-09-22 23:30	PDT	4.72	A
USGS	11452500	2018-09-22 23:45	PDT	4.46	A
USGS	11452500	2018-09-23 00:00	PDT	4.46	A
USGS	11452500	2018-09-23 00:15	PDT	4.20	A
USGS	11452500	2018-09-23 00:30	PDT	4.20	A
USGS	11452500	2018-09-23 00:45	PDT	3.95	A
USGS	11452500	2018-09-23 01:00	PDT	3.95	A
USGS	11452500	2018-09-23 01:15	PDT	3.72	A
USGS	11452500	2018-09-23 01:30	PDT	3.48	A
USGS	11452500	2018-09-23 01:45	PDT	3.26	A
USGS	11452500	2018-09-23 02:00	PDT	3.26	A
USGS	11452500	2018-09-23 02:15	PDT	3.05	A
USGS	11452500	2018-09-23 02:30	PDT	3.05	A
USGS	11452500	2018-09-23 02:45	PDT	2.84	A
USGS	11452500	2018-09-23 03:00	PDT	2.64	A
USGS	11452500	2018-09-23 03:15	PDT	2.45	A
USGS	11452500	2018-09-23 03:30	PDT	2.27	A
USGS	11452500	2018-09-23 03:45	PDT	2.10	A
USGS	11452500	2018-09-23 04:00	PDT	1.93	A
USGS	11452500	2018-09-23 04:15	PDT	1.77	A
USGS	11452500	2018-09-23 04:30	PDT	1.62	A
USGS	11452500	2018-09-23 04:45	PDT	1.47	A
USGS	11452500	2018-09-23 05:00	PDT	1.47	A
USGS	11452500	2018-09-23 05:15	PDT	1.33	A
USGS	11452500	2018-09-23 05:30	PDT	1.20	A
USGS	11452500	2018-09-23 05:45	PDT	1.08	A
USGS	11452500	2018-09-23 06:00	PDT	0.97	A
USGS	11452500	2018-09-23 06:15	PDT	0.86	A
USGS	11452500	2018-09-23 06:30	PDT	0.76	A
USGS	11452500	2018-09-23 06:45	PDT	0.86	A
USGS	11452500	2018-09-23 07:00	PDT	0.57	A
USGS	11452500	2018-09-23 07:15	PDT	0.49	A
USGS	11452500	2018-09-23 07:30	PDT	0.49	A
USGS	11452500	2018-09-23 07:45	PDT	0.42	A
USGS	11452500	2018-09-23 08:00	PDT	0.35	A
USGS	11452500	2018-09-23 08:15	PDT	0.35	A
USGS	11452500	2018-09-23 08:30	PDT	0.19	A
USGS	11452500	2018-09-23 08:45	PDT	0.15	A
USGS	11452500	2018-09-23 09:00	PDT	0.11	A
USGS	11452500	2018-09-23 09:15	PDT	0.08	A
USGS	11452500	2018-09-23 09:30	PDT	0.05	A
USGS	11452500	2018-09-23 09:45	PDT	0.11	A
USGS	11452500	2018-09-23 10:00	PDT	1.61	A
USGS	11452500	2018-09-23 10:15	PDT	3.94	A
USGS	11452500	2018-09-23 10:30	PDT	4.70	A
USGS	11452500	2018-09-23 10:45	PDT	5.25	A
USGS	11452500	2018-09-23 11:00	PDT	4.97	A
USGS	11452500	2018-09-23 11:15	PDT	4.97	A
USGS	11452500	2018-09-23 11:30	PDT	5.25	A
USGS	11452500	2018-09-23 11:45	PDT	5.25	A
USGS	11452500	2018-09-23 12:00	PDT	5.25	A
USGS	11452500	2018-09-23 12:15	PDT	5.25	A
USGS	11452500	2018-09-23 12:30	PDT	5.54	A
USGS	11452500	2018-09-23 12:45	PDT	5.25	A
USGS	11452500	2018-09-23 13:00	PDT	5.54	A
USGS	11452500	2018-09-23 13:15	PDT	5.54	A
USGS	11452500	2018-09-23 13:30	PDT	5.25	A
USGS	11452500	2018-09-23 13:45	PDT	5.25	A
USGS	11452500	2018-09-23 14:00	PDT	5.54	A
USGS	11452500	2018-09-23 14:15	PDT	5.83	A
USGS	11452500	2018-09-23 14:30	PDT	5.83	A
USGS	11452500	2018-09-23 14:45	PDT	5.53	A
USGS	11452500	2018-09-23 15:00	PDT	5.83	A
USGS	11452500	2018-09-23 15:15	PDT	5.83	A
USGS	11452500	2018-09-23 15:30	PDT	5.83	A
USGS	11452500	2018-09-23 15:45	PDT	5.83	A
USGS	11452500	2018-09-23 16:00	PDT	6.13	A
USGS	11452500	2018-09-23 16:15	PDT	6.13	A
USGS	11452500	2018-09-23 16:30	PDT	5.83	A
USGS	11452500	2018-09-23 16:45	PDT	6.13	A
USGS	11452500	2018-09-23 17:00	PDT	5.83	A
USGS	11452500	2018-09-23 17:15	PDT	5.83	A
USGS	11452500	2018-09-23 17:30	PDT	5.83	A
USGS	11452500	2018-09-23 17:45	PDT	5.53	A
USGS	11452500	2018-09-23 18:00	PDT	5.53	A
USGS	11452500	2018-09-23 18:15	PDT	5.53	A
USGS	11452500	2018-09-23 18:30	PDT	5.53	A
USGS	11452500	2018-09-23 18:45	PDT	5.53	A
USGS	11452500	2018-09-23 19:00	PDT	5.24	A
USGS	11452500	2018-09-23 19:15	PDT	5.53	A
USGS	11452500	2018-09-23 19:30	PDT	5.82	A
USGS	11452500	2018-09-23 19:45	PDT	5.82	A
USGS	11452500	2018-09-23 20:00	PDT	6.12	A
USGS	11452500	2018-09-23 20:15	PDT	6.44	A
USGS	11452500	2018-09-23 20:30	PDT	6.44	A
USGS	11452500	2018-09-23 20:45	PDT	6.44	A
USGS	11452500	2018-09-23 21:00	PDT	6.44	A
USGS	11452500	2018-09-23 21:15	PDT	6.44	A
USGS	11452500	2018-09-23 21:30	PDT	6.43	A
USGS	11452500	2018-09-23 21:45	PDT	6.43	A
USGS	11452500	2018-09-23 22:00	PDT	6.43	A
USGS	11452500	2018-09-23 22:15	PDT	6.43	A
USGS	11452500	2018-09-23 22:30	PDT	6.43	A
USGS	11452500	2018-09-23 22:45	PDT	6.43	A
USGS	11452500	2018-09-23 23:00	PDT	6.43	A
USGS	11452500	2018-09-23 23:15	PDT	6.43	A
USGS	11452500	2018-09-23 23:30	PDT	6.43	A
USGS	11452500	2018-09-23 23:45	PDT	6.43	A
USGS	11452500	2018-09-24 00:00	PDT	6.43	A
USGS	11452500	2018-09-24 00:15	PDT	6.43	A
USGS	11452500	2018-09-24 00:30	PDT	6.43	A
USGS	11452500	2018-09-24 00:45	PDT	6.43	A
USGS	11452500	2018-09-24 01:00	PDT	6.43	A
USGS	11452500	2018-09-24 01:15	PDT	6.43	A
USGS	11452500	2018-09-24 01:30	PDT	6.43	A
USGS	11452500	2018-09-24 01:45	PDT	6.43	A
USGS	11452500	2018-09-24 02:00	PDT	6.43	A
USGS	11452500	2018-09-24 02:15	PDT	6.43	A
USGS	11452500	2018-09-24 02:30	PDT	6.43	A
USGS	11452500	2018-09-24 02:45	PDT	6.43	A
USGS	11452500	2018-09-24 03:00	PDT	6.43	A
USGS	11452500	2018-09-24 03:15	PDT	6.43	A
USGS	11452500	2018-09-24 03:30	PDT	6.42	A
USGS	11452500	2018-09-24 03:45	PDT	6.74	A
USGS	11452500	2018-09-24 04:00	PDT	6.42	A
USGS	11452500	2018-09-24 04:15	PDT	6.42	A
USGS	11452500	2018-09-24 04:30	PDT	6.74	A
USGS	11452500	2018-09-24 04:45	PDT	6.74	A
USGS	11452500	2018-09-24 05:00	PDT	6.74	A
USGS	11452500	2018-09-24 05:15	PDT	6.74	A
USGS	11452500	2018-09-24 05:30	PDT	6.74	A
USGS	11452500	2018-09-24 05:45	PDT	7.07	A
USGS	11452500	2018-09-24 06:00	PDT	7.07	A
USGS	11452500	2018-09-24 06:15	PDT	7.41	A
USGS	11452500	2018-09-24 06:30	PDT	7.41	A
USGS	11452500	2018-09-24 06:45	PDT	7.41	A
USGS	11452500	2018-09-24 07:00	PDT	7.75	A
USGS	11452500	2018-09-24 07:15	PDT	8.11	A
USGS	11452500	2018-09-24 07:30	PDT	7.75	A
USGS	11452500	2018-09-24 07:45	PDT	7.75	A
USGS	11452500	2018-09-24 08:00	PDT	7.75	A
USGS	11452500	2018-09-24 08:15	PDT	7.75	A
USGS	11452500	2018-09-24 08:30	PDT	7.40	A
USGS	11452500	2018-09-24 08:45	PDT	7.40	A
USGS	11452500	2018-09-24 09:00	PDT	7.06	A
USGS	11452500	2018-09-24 09:15	PDT	7.40	A
USGS	11452500	2018-09-24 09:30	PDT	7.40	A
USGS	11452500	2018-09-24 09:45	PDT	7.06	A
USGS	11452500	2018-09-24 10:00	PDT	7.06	A
USGS	11452500	2018-09-24 10:15	PDT	7.40	A
USGS	11452500	2018-09-24 10:30	PDT	7.06	A
USGS	11452500	2018-09-24 10:45	PDT	7.06	A
USGS	11452500	2018-09-24 11:00	PDT	7.06	A
USGS	11452500	2018-09-24 11:15	PDT	7.06	A
USGS	11452500	2018-09-24 11:30	PDT	7.74	A
USGS	11452500	2018-09-24 11:45	PDT	7.40	A
USGS	11452500	2018-09-24 12:00	PDT	7.40	A
USGS	11452500	2018-09-24 12:15	PDT	7.40	A
USGS	11452500	2018-09-24 12:30	PDT	7.40	A
USGS	11452500	2018-09-24 12:45	PDT	7.74	A
USGS	11452500	2018-09-24 13:00	PDT	7.06	A
USGS	11452500	2018-09-24 13:15	PDT	7.06	A
USGS	11452500	2018-09-24 13:30	PDT	7.06	A
USGS	11452500	2018-09-24 13:45	PDT	7.06	A
USGS	11452500	2018-09-24 14:00	PDT	7.06	A
USGS	11452500	2018-09-24 14:15	PDT	7.06	A
USGS	11452500	2018-09-24 14:30	PDT	6.73	A
USGS	11452500	2018-09-24 14:45	PDT	6.73	A
USGS	11452500	2018-09-24 15:00	PDT	7.05	A
USGS	11452500	2018-09-24 15:15	PDT	6.73	A
USGS	11452500	2018-09-24 15:30	PDT	6.72	A
USGS	11452500	2018-09-24 15:45	PDT	7.05	A
USGS	11452500	2018-09-24 16:00	PDT	6.72	A
USGS	11452500	2018-09-24 16:15	PDT	7.05	A
USGS	11452500	2018-09-24 16:30	PDT	6.40	A
USGS	11452500	2018-09-24 16:45	PDT	6.09	A
USGS	11452500	2018-09-24 17:00	PDT	6.09	A
USGS	11452500	2018-09-24 17:15	PDT	6.09	A
USGS	11452500	2018-09-24 17:30	PDT	6.09	A
USGS	11452500	2018-09-24 17:45	PDT	6.09	A
USGS	11452500	2018-09-24 18:00	PDT	5.79	A
USGS	11452500	2018-09-24 18:15	PDT	5.79	A
USGS	11452500	2018-09-24 18:30	PDT	5.79	A
USGS	11452500	2018-09-24 18:45	PDT	5.21	A
USGS	11452500	2018-09-24 19:00	PDT	5.21	A
USGS	11452500	2018-09-24 19:15	PDT	4.93	A
USGS	11452500	2018-09-24 19:30	PDT	5.20	A
USGS	11452500	2018-09-24 19:45	PDT	4.93	A
USGS	11452500	2018-09-24 20:00	PDT	5.20	A
USGS	11452500	2018-09-24 20:15	PDT	4.93	A
USGS	11452500	2018-09-24 20:30	PDT	4.93	A
USGS	11452500	2018-09-24 20:45	PDT	4.93	A
USGS	11452500	2018-09-24 21:00	PDT	4.92	A
USGS	11452500	2018-09-24 21:15	PDT	4.92	A
USGS	11452500	2018-09-24 21:30	PDT	4.66	A
USGS	11452500	2018-09-24 21:45	PDT	4.65	A
USGS	11452500	2018-09-24 22:00	PDT	4.65	A
USGS	11452500	2018-09-24 22:15	PDT	4.39	A
USGS	11452500	2018-09-24 22:30	PDT	4.39	A
USGS	11452500	2018-09-24 22:45	PDT	4.14	A
USGS	11452500	2018-09-24 23:00	PDT	4.14	A
USGS	11452500	2018-09-24 23:15	PDT	4.14	A
USGS	11452500	2018-09-24 23:30	PDT	3.90	A
USGS	11452500	2018-09-24 23:45	PDT	3.89	A
USGS	11452500	2018-09-25 00:00	PDT	3.66	A
USGS	11452500	2018-09-25 00:15	PDT	3.66	A
USGS	11452500	2018-09-25 00:30	PDT	3.43	A
USGS	11452500	2018-09-25 00:45	PDT	3.21	A
USGS	11452500	2018-09-25 01:00	PDT	3.21	A
USGS	11452500	2018-09-25 01:15	PDT	3.00	A
USGS	11452500	2018-09-25 01:30	PDT	2.79	A
USGS	11452500	2018-09-25 01:45	PDT	2.60	A
USGS	11452500	2018-09-25 02:00	PDT	2.41	A
USGS	11452500	2018-09-25 02:15	PDT	2.41	A
USGS	11452500	2018-09-25 02:30	PDT	2.23	A
USGS	11452500	2018-09-25 02:45	PDT	1.89	A
USGS	11452500	2018-09-25 03:00	PDT	1.89	A
USGS	11452500	2018-09-25 03:15	PDT	1.73	A
USGS	11452500	2018-09-25 03:30	PDT	1.58	A
USGS	11452500	2018-09-25 03:45	PDT	1.44	A
USGS	11452500	2018-09-25 04:00	PDT	1.30	A
USGS	11452500	2018-09-25 04:15	PDT	1.30	A
USGS	11452500	2018-09-25 04:30	PDT	1.17	A
USGS	11452500	2018-09-25 04:45	PDT	1.17	A
USGS	11452500	2018-09-25 05:00	PDT	0.94	A
USGS	11452500	2018-09-25 05:15	PDT	0.94	A
USGS	11452500	2018-09-25 05:30	PDT	0.83	A
USGS	11452500	2018-09-25 05:45	PDT	0.73	A
USGS	11452500	2018-09-25 06:00	PDT	0.64	A
USGS	11452500	2018-09-25 06:15	PDT	0.55	A
USGS	11452500	2018-09-25 06:30	PDT	0.47	A
USGS	11452500	2018-09-25 06:45	PDT	0.40	A
USGS	11452500	2018-09-25 07:00	PDT	0.34	A
USGS	11452500	2018-09-25 07:15	PDT	0.28	A
USGS	11452500	2018-09-25 07:30	PDT	0.22	A
USGS	11452500	2018-09-25 07:45	PDT	0.18	A
USGS	11452500	2018-09-25 08:00	PDT	0.14	A
USGS	11452500	2018-09-25 08:15	PDT	0.07	A
USGS	11452500	2018-09-25 08:30	PDT	0.10	A
USGS	11452500	2018-09-25 08:45	PDT	0.05	A
USGS	11452500	2018-09-25 09:00	PDT	0.03	A
USGS	11452500	2018-09-25 09:15	PDT	0.00	A
USGS	11452500	2018-09-25 09:30	PDT	0.00	A
USGS	11452500	2018-09-25 09:45	PDT	0.00	A
USGS	11452500	2018-09-25 10:00	PDT	0.00	A
USGS	11452500	2018-09-25 10:15	PDT	0.00	A
USGS	11452500	2018-09-25 10:30	PDT	0.00	A
USGS	11452500	2018-09-25 10:45	PDT	0.00	A
USGS	11452500	2018-09-25 11:00	PDT	0.00	A
USGS	11452500	2018-09-25 11:15	PDT	0.00	A
USGS	11452500	2018-09-25 11:30	PDT	0.00	A
USGS	11452500	2018-09-25 11:45	PDT	0.00	A
USGS	11452500	2018-09-25 12:00	PDT	0.00	A
USGS	11452500	2018-09-25 12:15	PDT	0.00	A
USGS	11452500	2018-09-25 12:30	PDT	0.00	A
USGS	11452500	2018-09-25 12:45	PDT	0.00	A
USGS	11452500	2018-09-25 13:00	PDT	0.00	A
USGS	11452500	2018-09-25 13:15	PDT	0.00	A
USGS	11452500	2018-09-25 13:30	PDT	0.00	A
USGS	11452500	2018-09-25 13:45	PDT	0.00	A
USGS	11452500	2018-09-25 14:00	PDT	0.00	A
USGS	11452500	2018-09-25 14:15	PDT	0.00	A
USGS	11452500	2018-09-25 14:30	PDT	0.00	A
USGS	11452500	2018-09-25 14:45	PDT	0.00	A
USGS	11452500	2018-09-25 15:00	PDT	0.00	A
USGS	11452500	2018-09-25 15:15	PDT	0.00	A
USGS	11452500	2018-09-25 15:30	PDT	0.00	A
USGS	11452500	2018-09-25 15:45	PDT	0.00	A
USGS	11452500	2018-09-25 16:00	PDT	0.00	A
USGS	11452500	2018-09-25 16:15	PDT	0.00	A
USGS	11452500	2018-09-25 16:30	PDT	0.00	A
USGS	11452500	2018-09-25 16:45	PDT	0.00	A
USGS	11452500	2018-09-25 17:00	PDT	0.00	A
USGS	11452500	2018-09-25 17:15	PDT	0.00	A
